tSNE_1	tSNE_2	use.colors	cells
IL4_Cells_156	3.74712174120815	-14.1280522929204	#00ff00	PC_1
IL4_Cells_163	-0.893817038060807	-21.7073952439914	#00ff00	PC_1
IL4_Cells_169	9.63748244264791	-17.0851828816332	#00ff00	PC_1
IL4_Cells_181	-0.907444981375451	-21.7256812887615	#00ff00	PC_1
IL4_Cells_208	14.2270801289645	-9.55211463030075	#00ff00	PC_1
IL4_Cells_209	13.539772605626	-10.163180452184	#00ff00	PC_1
IL4_Cells_212	2.37382183456047	-17.4923171480364	#00ff00	PC_1
IL4_Cells_220	-0.172569232043564	-18.981132413927	#00ff00	PC_1
IL4_Cells_233	2.45305093268727	-14.5365617659333	#00ff00	PC_1
IL4_Cells_250	13.557367249206	-7.52980115213202	#00ff00	PC_1
IL4_Cells_265	18.3891883550421	-12.3619863667186	#00ff00	PC_1
IL4_Cells_289	8.73638261551704	4.74112860503569	#00ff00	PC_1
IL4_Cells_291	9.57151951538629	-9.43624773434184	#00ff00	PC_1
IL4_Cells_304	5.34506247305088	-15.5653012804741	#00ff00	PC_1
IL4_Cells_309	14.6028906738204	-11.2709450547591	#00ff00	PC_1
IL4_Cells_317	-8.5482820198965	-21.347048107348	#00ff00	PC_1
IL4_Cells_349	17.1673399637357	-12.0995474116191	#00ff00	PC_1
IL4_Cells_377	0.756710930902153	-20.0007761153846	#00ff00	PC_1
IL4_Cells_386	11.8766720390274	-8.99234414323383	#00ff00	PC_1
IL4_Cells_400	1.48042051654443	-20.8860366915135	#00ff00	PC_1
IL4_Cells_411	0.549638106449317	-18.4810323520961	#00ff00	PC_1
IL4_Cells_420	-2.39906343398215	-10.4908201795638	#00ff00	PC_1
IL4_Cells_443	12.8091824015296	-8.34701338508715	#00ff00	PC_1
IL4_Cells_478	-1.59414100406496	-15.8999184734865	#00ff00	PC_1
IL4_Cells_492	-5.69544557696945	-17.7751704283757	#00ff00	PC_1
IL4_Cells_517	9.46638120408256	-9.55601605997232	#00ff00	PC_1
IL4_Cells_526	8.22927684994678	-12.6662914339975	#00ff00	PC_1
IL4_Cells_528	13.5754145906261	-10.2682131772468	#00ff00	PC_1
IL4_Cells_529	7.55791683468507	-13.6934754104218	#00ff00	PC_1
IL4_Cells_544	16.89520229285	-14.3435314919354	#00ff00	PC_1
IL4_Cells_545	9.65636300675345	-12.9727308241667	#00ff00	PC_1
IL4_Cells_559	2.97631373952126	-15.7197102139911	#00ff00	PC_1
IL4_Cells_570	8.06259856323396	-12.0292006792419	#00ff00	PC_1
IL4_Cells_587	8.63125637352263	-9.65741422993473	#00ff00	PC_1
IL4_Cells_591	17.9309025820761	-13.1595854422381	#00ff00	PC_1
IL4_Cells_629	10.1700953932033	-13.6986355949508	#00ff00	PC_1
IL4_Cells_638	3.62522143992717	-14.192131298846	#00ff00	PC_1
IL4_Cells_651	3.57576582008469	-17.8189281305945	#00ff00	PC_1
AB42_Cells_68	11.7524629334179	-10.0272348674154	#00ff00	PC_1
AB42_Cells_98	4.32074519608642	-18.0458680589197	#00ff00	PC_1
AB42_Cells_104	1.698475946423	-15.6540744848693	#00ff00	PC_1
AB42_Cells_107	10.2083893454063	-15.9160659291396	#00ff00	PC_1
AB42_Cells_149	13.0088948021403	-14.846180745788	#00ff00	PC_1
AB42_Cells_153	6.6979244989291	-10.895146408111	#00ff00	PC_1
AB42_Cells_158	4.80408958397541	-12.8114839602373	#00ff00	PC_1
AB42_Cells_185	16.4903151939949	-12.7518903894009	#00ff00	PC_1
AB42_Cells_213	10.4972758491217	-10.8587895697397	#00ff00	PC_1
AB42_Cells_222	10.9791398705903	-13.3431787395582	#00ff00	PC_1
AB42_Cells_228	9.36921100682639	-11.6306405986332	#00ff00	PC_1
AB42_Cells_243	-1.65774920576854	-18.455159272449	#00ff00	PC_1
AB42_Cells_261	2.27462993671992	-13.2901180484157	#00ff00	PC_1
AB42_Cells_266	4.63257448309287	-12.5326404941935	#00ff00	PC_1
AB42_Cells_274	0.712867336507051	-20.2295754460544	#00ff00	PC_1
AB42_Cells_279	12.0330553334604	-10.1020285130977	#00ff00	PC_1
AB42_Cells_283	11.0711035223592	-11.9285179890145	#00ff00	PC_1
AB42_Cells_295	0.652194999239371	-16.5652430988157	#00ff00	PC_1
AB42_Cells_333	-7.24829041648096	-17.7770754260927	#00ff00	PC_1
AB42_Cells_335	-1.05560448780235	-13.4641146171388	#00ff00	PC_1
AB42_Cells_344	-1.16324984903499	-16.207453598243	#00ff00	PC_1
AB42_Cells_353	-5.35342083325907	-19.6768105347792	#00ff00	PC_1
AB42_Cells_358	9.351942182272	-15.8204470338446	#00ff00	PC_1
AB42_Cells_377	16.9701874188123	-13.4557854398056	#00ff00	PC_1
